nombre;fecha;puesto;pais;duracion;tiros1;tiros2;tiros3;puntos1;puntos2;puntos3
Erin Phillips;21/09/2001;PIVOT;MALTAIA;18;0;1;0;0;0;0
Erin Phillips;03/12/2001;PIVOT;MALTAIA;19;0;4;3;0;0;0
Erin Phillips;07/12/2001;PIVOT;MALTAIA;13;0;3;0;0;2;0
Erin Phillips;10/12/2001;PIVOT;MALTAIA;17;0;6;2;0;6;6
Erin Phillips;12/12/2001;PIVOT;MALTAIA;10;0;2;1;0;0;0
Erin Phillips;14/12/2001;PIVOT;MALTAIA;20;1;4;4;1;8;12
Erin Phillips;16/12/2001;PIVOT;MALTAIA;17;0;4;4;0;4;6
Erin Phillips;18/12/2001;PIVOT;MALTAIA;20;6;4;2;6;2;0
Erin Phillips;23/12/2001;PIVOT;MALTAIA;14;4;1;1;3;0;0
Erin Phillips;25/12/2001;PIVOT;MALTAIA;13;1;5;3;1;2;0
Erin Phillips;27/12/2001;PIVOT;MALTAIA;15;0;4;2;0;2;3
Erin Phillips;30/12/2001;PIVOT;MALTAIA;14;1;5;3;0;4;3
Erin Phillips;13/03/2002;PIVOT;MALTAIA;15;0;7;3;0;6;6
Erin Phillips;16/03/2002;PIVOT;MALTAIA;13;0;4;2;0;2;3
Erin Phillips;18/03/2002;PIVOT;MALTAIA;14;0;3;1;0;2;0
Erin Phillips;20/03/2002;PIVOT;MALTAIA;13;0;2;1;0;0;0
Erin Phillips;23/03/2002;PIVOT;MALTAIA;17;2;4;4;2;6;9
Erin Phillips;24/03/2002;PIVOT;MALTAIA;27;4;10;6;3;14;12
Erin Phillips;27/03/2002;PIVOT;MALTAIA;22;3;4;3;3;4;3
Erin Phillips;28/03/2002;PIVOT;MALTAIA;18;2;4;2;1;8;6
Kelsey Griffin;31/05/2001;ALA;GRAN BRETAÑA;12;0;6;2;0;2;0
Kelsey Griffin;02/06/2001;ALA;GRAN BRETAÑA;28;1;10;2;0;8;0
Kelsey Griffin;05/06/2001;ALA;GRAN BRETAÑA;32;0;7;1;0;6;3
Kelsey Griffin;07/06/2001;ALA;GRAN BRETAÑA;28;0;8;1;0;6;0
Kelsey Griffin;13/06/2001;ALA;GRAN BRETAÑA;21;0;6;0;0;4;0
Kelsey Griffin;14/06/2001;ALA;GRAN BRETAÑA;17;2;8;2;2;6;3
Kelsey Griffin;28/08/2001;ALA;GRAN BRETAÑA;22;2;4;1;2;2;0
Kelsey Griffin;30/08/2001;ALA;GRAN BRETAÑA;29;0;7;0;0;4;0
Kelsey Griffin;04/09/2001;ALA;GRAN BRETAÑA;22;2;5;1;1;4;3
Kelsey Griffin;05/09/2001;ALA;GRAN BRETAÑA;23;4;4;0;2;0;0
Kelsey Griffin;07/09/2001;ALA;GRAN BRETAÑA;29;7;7;1;5;6;3
Kelsey Griffin;09/09/2001;ALA;GRAN BRETAÑA;16;0;3;1;0;2;0
Kelsey Griffin;17/09/2001;ALA;GRAN BRETAÑA;22;0;4;1;0;2;3
Kelsey Griffin;19/09/2001;ALA;GRAN BRETAÑA;16;4;7;2;4;4;0
Kelsey Griffin;21/09/2001;ALA;GRAN BRETAÑA;8;0;2;0;0;0;0
Kelsey Griffin;02/12/2001;ALA;GRAN BRETAÑA;17;0;6;1;0;2;0
Kelsey Griffin;04/12/2001;ALA;GRAN BRETAÑA;16;2;1;0;1;0;0
Kelsey Griffin;06/12/2001;ALA;GRAN BRETAÑA;25;0;9;1;0;6;0
Kelsey Griffin;09/12/2001;ALA;GRAN BRETAÑA;18;0;5;1;0;2;0
Kelsey Griffin;11/12/2001;ALA;GRAN BRETAÑA;14;0;1;1;0;0;0
Kelsey Griffin;14/12/2001;ALA;GRAN BRETAÑA;9;2;4;2;2;2;0
Kelsey Griffin;16/12/2001;ALA;GRAN BRETAÑA;24;1;4;1;1;6;3
Kelsey Griffin;18/12/2001;ALA;GRAN BRETAÑA;22;1;7;1;0;8;0
Kelsey Griffin;30/12/2001;ALA;GRAN BRETAÑA;11;0;3;1;0;2;0
Kelsey Griffin;12/03/2002;ALA;GRAN BRETAÑA;15;0;2;1;0;2;3
Kelsey Griffin;14/03/2002;ALA;GRAN BRETAÑA;4;0;0;0;0;0;0
Kelsey Griffin;16/03/2002;ALA;GRAN BRETAÑA;25;2;8;2;2;4;0
Kelsey Griffin;19/03/2002;ALA;GRAN BRETAÑA;20;0;7;0;0;6;0
Kelsey Griffin;21/03/2002;ALA;GRAN BRETAÑA;26;2;7;2;1;6;3
Kelsey Griffin;26/03/2002;ALA;GRAN BRETAÑA;4;0;2;0;0;0;0
Kelsey Griffin;28/03/2002;ALA;GRAN BRETAÑA;17;2;5;1;1;2;0
Tierra Ruffin-Pratt;31/05/2001;ALA;NIGERIA;29;3;11;3;1;14;6
Tierra Ruffin-Pratt;07/06/2001;ALA;NIGERIA;20;0;5;2;0;2;0
Tierra Ruffin-Pratt;08/06/2001;ALA;NIGERIA;19;0;5;0;0;4;0
Tierra Ruffin-Pratt;14/06/2001;ALA;NIGERIA;20;0;4;1;0;0;0
Tierra Ruffin-Pratt;24/08/2001;ALA;NIGERIA;17;0;1;1;0;0;0
Tierra Ruffin-Pratt;28/08/2001;ALA;NIGERIA;18;0;3;1;0;4;0
Tierra Ruffin-Pratt;29/08/2001;ALA;NIGERIA;22;2;7;1;2;0;0
Tierra Ruffin-Pratt;31/08/2001;ALA;NIGERIA;16;2;5;1;2;2;0
Tierra Ruffin-Pratt;02/09/2001;ALA;NIGERIA;19;0;2;0;0;2;0
Tierra Ruffin-Pratt;05/09/2001;ALA;NIGERIA;18;0;4;0;0;2;0
Tierra Ruffin-Pratt;07/09/2001;ALA;NIGERIA;17;4;4;0;3;2;0
Tierra Ruffin-Pratt;10/09/2001;ALA;NIGERIA;15;0;2;0;0;2;0
Tierra Ruffin-Pratt;12/09/2001;ALA;NIGERIA;7;0;4;3;0;4;3
Tierra Ruffin-Pratt;14/09/2001;ALA;NIGERIA;20;0;9;0;0;8;0
Tierra Ruffin-Pratt;16/09/2001;ALA;NIGERIA;23;3;9;0;3;12;0
Tierra Ruffin-Pratt;19/09/2001;ALA;NIGERIA;22;0;8;1;0;0;0
Tierra Ruffin-Pratt;21/09/2001;ALA;NIGERIA;11;2;4;0;2;2;0
Tierra Ruffin-Pratt;03/12/2001;ALA;NIGERIA;14;2;3;0;2;4;0
Tierra Ruffin-Pratt;06/12/2001;ALA;NIGERIA;9;2;2;0;2;0;0
Tierra Ruffin-Pratt;10/12/2001;ALA;NIGERIA;13;2;5;0;2;2;0
Tierra Ruffin-Pratt;13/12/2001;ALA;NIGERIA;16;0;4;0;0;2;0
Tierra Ruffin-Pratt;16/12/2001;ALA;NIGERIA;14;0;2;0;0;2;0
Tierra Ruffin-Pratt;18/12/2001;ALA;NIGERIA;25;6;8;0;4;14;0
Tierra Ruffin-Pratt;24/12/2001;ALA;NIGERIA;11;0;4;0;0;2;0
Tierra Ruffin-Pratt;26/12/2001;ALA;NIGERIA;9;0;3;0;0;4;0
Tierra Ruffin-Pratt;28/12/2001;ALA;NIGERIA;16;4;6;1;2;10;3
Tierra Ruffin-Pratt;30/12/2001;ALA;NIGERIA;11;2;5;0;1;4;0
Tierra Ruffin-Pratt;14/03/2002;ALA;NIGERIA;13;0;5;1;0;4;0
Tierra Ruffin-Pratt;16/03/2002;ALA;NIGERIA;14;2;4;1;2;0;0
Tierra Ruffin-Pratt;19/03/2002;ALA;NIGERIA;14;0;2;1;0;0;0
Tierra Ruffin-Pratt;21/03/2002;ALA;NIGERIA;13;0;3;0;0;2;0
Tierra Ruffin-Pratt;24/03/2002;ALA;NIGERIA;18;2;6;1;1;6;0
Tierra Ruffin-Pratt;26/03/2002;ALA;NIGERIA;13;0;2;1;0;2;3
Tierra Ruffin-Pratt;27/03/2002;ALA;NIGERIA;14;6;3;0;2;0;0
Tan White;31/05/2001;BASE;AUSTRALIA;11;0;1;0;0;0;0
Tan White;02/06/2001;BASE;AUSTRALIA;23;0;6;1;0;6;0
Tan White;07/06/2001;BASE;AUSTRALIA;22;1;2;0;1;2;0
Tan White;08/06/2001;BASE;AUSTRALIA;13;0;3;1;0;2;0
Tan White;10/06/2001;BASE;AUSTRALIA;23;1;7;1;1;8;3
Tan White;14/06/2001;BASE;AUSTRALIA;19;2;6;3;1;2;3
Tan White;24/08/2001;BASE;AUSTRALIA;28;0;9;5;0;14;9
Tan White;29/08/2001;BASE;AUSTRALIA;24;2;6;3;2;4;0
Tan White;31/08/2001;BASE;AUSTRALIA;9;0;1;0;0;0;0
Tan White;05/09/2001;BASE;AUSTRALIA;12;0;3;2;0;2;0
Tan White;07/09/2001;BASE;AUSTRALIA;28;1;10;4;0;10;9
Tan White;09/09/2001;BASE;AUSTRALIA;17;2;3;0;2;2;0
Tan White;10/09/2001;BASE;AUSTRALIA;24;0;2;1;0;0;0
Tan White;12/09/2001;BASE;AUSTRALIA;22;0;8;2;0;4;0
Tan White;14/09/2001;BASE;AUSTRALIA;21;2;5;0;2;4;0
Tan White;19/09/2001;BASE;AUSTRALIA;13;4;3;2;2;0;0
Tan White;21/09/2001;BASE;AUSTRALIA;16;0;4;1;0;2;0
Tan White;04/12/2001;BASE;AUSTRALIA;19;0;5;4;0;6;6
Tan White;07/12/2001;BASE;AUSTRALIA;24;0;8;2;0;8;3
Tan White;09/12/2001;BASE;AUSTRALIA;12;0;1;0;0;2;0
Tan White;11/12/2001;BASE;AUSTRALIA;18;0;6;5;0;4;3
Tan White;14/12/2001;BASE;AUSTRALIA;13;0;2;0;0;2;0
Tan White;17/12/2001;BASE;AUSTRALIA;20;0;3;1;0;2;0
Tan White;23/12/2001;BASE;AUSTRALIA;25;0;6;2;0;4;0
Tan White;26/12/2001;BASE;AUSTRALIA;8;0;2;1;0;0;0
Tan White;28/12/2001;BASE;AUSTRALIA;14;0;3;2;0;4;6
Tan White;01/01/2002;BASE;AUSTRALIA;14;0;2;2;0;4;6
Tan White;13/03/2002;BASE;AUSTRALIA;9;2;4;2;2;0;0
Tan White;16/03/2002;BASE;AUSTRALIA;17;0;8;4;0;8;3
Tan White;18/03/2002;BASE;AUSTRALIA;8;2;4;3;2;0;0
Tan White;20/03/2002;BASE;AUSTRALIA;8;2;3;0;0;6;0
Tan White;23/03/2002;BASE;AUSTRALIA;12;0;4;2;0;0;0
Tan White;26/03/2002;BASE;AUSTRALIA;35;2;12;6;2;10;9
Tan White;27/03/2002;BASE;AUSTRALIA;23;0;8;4;0;6;6
Jenna O'Hea;31/05/2001;PIVOT;FILIPINAS;21;4;7;3;3;8;3
Jenna O'Hea;01/06/2001;PIVOT;FILIPINAS;21;0;5;4;0;2;3
Jenna O'Hea;07/06/2001;PIVOT;FILIPINAS;14;2;3;2;2;0;0
Jenna O'Hea;08/06/2001;PIVOT;FILIPINAS;7;0;2;2;0;0;0
Jenna O'Hea;02/09/2001;PIVOT;FILIPINAS;11;0;3;3;0;4;6
Jenna O'Hea;03/09/2001;PIVOT;FILIPINAS;13;0;7;5;0;8;6
Jenna O'Hea;05/09/2001;PIVOT;FILIPINAS;18;0;5;4;0;6;6
Jenna O'Hea;07/09/2001;PIVOT;FILIPINAS;4;0;0;0;0;0;0
Jenna O'Hea;11/09/2001;PIVOT;FILIPINAS;7;0;2;0;0;0;0
Jenna O'Hea;14/09/2001;PIVOT;FILIPINAS;4;0;3;1;0;2;3
Jenna O'Hea;16/09/2001;PIVOT;FILIPINAS;21;0;4;4;0;6;9
Jenna O'Hea;19/09/2001;PIVOT;FILIPINAS;19;0;8;6;0;10;15
Jenna O'Hea;21/09/2001;PIVOT;FILIPINAS;30;2;10;5;2;10;6
Jenna O'Hea;04/12/2001;PIVOT;FILIPINAS;17;0;6;1;0;6;0
Jenna O'Hea;06/12/2001;PIVOT;FILIPINAS;7;0;3;1;0;2;0
Jenna O'Hea;10/12/2001;PIVOT;FILIPINAS;11;0;3;1;0;2;0
Jenna O'Hea;12/12/2001;PIVOT;FILIPINAS;3;0;0;0;0;0;0
Jenna O'Hea;14/12/2001;PIVOT;FILIPINAS;16;0;2;0;0;2;0
Jenna O'Hea;16/12/2001;PIVOT;FILIPINAS;15;0;2;2;0;2;3
Jenna O'Hea;23/12/2001;PIVOT;FILIPINAS;13;0;1;0;0;0;0
Jenna O'Hea;25/12/2001;PIVOT;FILIPINAS;2;0;2;1;0;0;0
Jenna O'Hea;27/12/2001;PIVOT;FILIPINAS;12;0;5;4;0;4;3
Jenna O'Hea;30/12/2001;PIVOT;FILIPINAS;12;0;4;3;0;2;3
Jenna O'Hea;01/01/2002;PIVOT;FILIPINAS;10;0;2;1;0;2;0
Jenna O'Hea;14/03/2002;PIVOT;FILIPINAS;12;0;5;4;0;4;6
Jenna O'Hea;18/03/2002;PIVOT;FILIPINAS;10;0;3;3;0;2;3
Jenna O'Hea;21/03/2002;PIVOT;FILIPINAS;5;0;2;1;0;2;0
Jenna O'Hea;26/03/2002;PIVOT;FILIPINAS;31;2;11;6;2;12;6
Jenna O'Hea;28/03/2002;PIVOT;FILIPINAS;24;0;7;5;0;4;6
Avery Warley;28/08/2001;PIVOT;SUDAFRICA;10;4;3;0;3;4;0
Avery Warley;31/08/2001;PIVOT;SUDAFRICA;5;2;1;0;2;0;0
Avery Warley;02/09/2001;PIVOT;SUDAFRICA;2;0;1;0;0;0;0
Avery Warley;05/09/2001;PIVOT;SUDAFRICA;19;0;4;0;0;8;0
Avery Warley;07/09/2001;PIVOT;SUDAFRICA;24;2;6;0;1;10;0
Avery Warley;10/09/2001;PIVOT;SUDAFRICA;15;2;3;0;2;2;0
Avery Warley;12/09/2001;PIVOT;SUDAFRICA;12;0;7;0;0;6;0
Avery Warley;14/09/2001;PIVOT;SUDAFRICA;10;0;2;0;0;0;0
Avery Warley;19/09/2001;PIVOT;SUDAFRICA;20;2;3;0;2;6;0
Avery Warley;21/09/2001;PIVOT;SUDAFRICA;12;0;1;0;0;0;0
Avery Warley;02/12/2001;PIVOT;SUDAFRICA;8;0;3;0;0;2;0
Avery Warley;07/12/2001;PIVOT;SUDAFRICA;12;0;0;0;0;0;0
Avery Warley;10/12/2001;PIVOT;SUDAFRICA;24;2;5;0;2;2;0
Avery Warley;12/12/2001;PIVOT;SUDAFRICA;14;2;3;0;1;2;0
Avery Warley;17/12/2001;PIVOT;SUDAFRICA;23;2;5;0;2;4;0
Avery Warley;24/12/2001;PIVOT;SUDAFRICA;16;0;3;0;0;4;0
Avery Warley;25/12/2001;PIVOT;SUDAFRICA;23;3;3;0;3;4;0
Avery Warley;27/12/2001;PIVOT;SUDAFRICA;25;0;6;0;0;2;0
Avery Warley;30/12/2001;PIVOT;SUDAFRICA;27;0;6;0;0;2;0
Avery Warley;01/01/2002;PIVOT;SUDAFRICA;11;2;5;0;2;8;0
Avery Warley;14/03/2002;PIVOT;SUDAFRICA;22;0;2;0;0;0;0
Avery Warley;16/03/2002;PIVOT;SUDAFRICA;20;0;5;0;0;4;0
Avery Warley;19/03/2002;PIVOT;SUDAFRICA;27;5;4;0;5;6;0
Avery Warley;21/03/2002;PIVOT;SUDAFRICA;15;0;4;0;0;6;0
Avery Warley;23/03/2002;PIVOT;SUDAFRICA;12;0;1;0;0;2;0
Avery Warley;25/03/2002;PIVOT;SUDAFRICA;4;0;0;0;0;0;0
Avery Warley;27/03/2002;PIVOT;SUDAFRICA;14;0;2;0;0;2;0
Avery Warley;28/03/2002;PIVOT;SUDAFRICA;16;2;6;0;0;6;0
Layshia Clarendon;07/06/2001;ALA;MALTA;24;0;8;0;0;4;0
Layshia Clarendon;09/06/2001;ALA;MALTA;6;0;1;0;0;2;0
Layshia Clarendon;13/06/2001;ALA;MALTA;10;2;1;0;0;2;0
Layshia Clarendon;15/06/2001;ALA;MALTA;7;0;2;1;0;2;3
Layshia Clarendon;29/08/2001;ALA;MALTA;14;0;2;1;0;2;0
Layshia Clarendon;30/08/2001;ALA;MALTA;0;0;0;0;0;0;0
Layshia Clarendon;03/09/2001;ALA;MALTA;15;4;3;0;3;2;0
Layshia Clarendon;09/09/2001;ALA;MALTA;15;0;5;0;0;4;0
Layshia Clarendon;12/09/2001;ALA;MALTA;11;0;6;0;0;8;0
Layshia Clarendon;14/09/2001;ALA;MALTA;11;0;2;0;0;2;0
Layshia Clarendon;17/09/2001;ALA;MALTA;10;2;2;0;1;4;0
Layshia Clarendon;19/09/2001;ALA;MALTA;10;0;2;0;0;2;0
Layshia Clarendon;21/09/2001;ALA;MALTA;8;0;2;0;0;2;0
Layshia Clarendon;02/12/2001;ALA;MALTA;8;1;5;0;1;2;0
Layshia Clarendon;03/12/2001;ALA;MALTA;4;0;1;0;0;0;0
Layshia Clarendon;09/12/2001;ALA;MALTA;14;2;5;2;2;8;3
Layshia Clarendon;11/12/2001;ALA;MALTA;21;2;10;2;1;10;3
Layshia Clarendon;13/12/2001;ALA;MALTA;15;0;8;1;0;6;3
Layshia Clarendon;16/12/2001;ALA;MALTA;36;0;12;3;0;8;3
Layshia Clarendon;18/12/2001;ALA;MALTA;11;0;9;2;0;4;0
Layshia Clarendon;23/12/2001;ALA;MALTA;14;0;4;2;0;2;0
Layshia Clarendon;27/12/2001;ALA;MALTA;20;6;2;0;5;2;0
Layshia Clarendon;29/12/2001;ALA;MALTA;19;2;3;1;2;2;0
Layshia Clarendon;01/01/2002;ALA;MALTA;14;0;6;1;0;6;0
Layshia Clarendon;13/03/2002;ALA;MALTA;11;0;4;0;0;6;0
Layshia Clarendon;16/03/2002;ALA;MALTA;22;0;6;2;0;2;3
Layshia Clarendon;19/03/2002;ALA;MALTA;19;2;6;1;1;2;0
Layshia Clarendon;21/03/2002;ALA;MALTA;5;0;0;0;0;0;0
Layshia Clarendon;28/03/2002;ALA;MALTA;23;1;5;0;1;2;0
Deveraux Peters;14/06/2001;ALA;AUSTRALIA;3;0;0;0;0;0;0
Deveraux Peters;24/08/2001;ALA;AUSTRALIA;9;0;3;0;0;2;0
Deveraux Peters;31/08/2001;ALA;AUSTRALIA;17;0;2;0;0;2;0
Deveraux Peters;05/09/2001;ALA;AUSTRALIA;11;0;4;0;0;2;0
Deveraux Peters;07/09/2001;ALA;AUSTRALIA;5;0;1;0;0;0;0
Deveraux Peters;09/09/2001;ALA;AUSTRALIA;23;2;5;0;2;6;0
Deveraux Peters;10/09/2001;ALA;AUSTRALIA;19;0;4;0;0;4;0
Deveraux Peters;12/09/2001;ALA;AUSTRALIA;24;2;4;0;1;2;0
Deveraux Peters;14/09/2001;ALA;AUSTRALIA;29;2;6;0;1;8;0
Deveraux Peters;19/09/2001;ALA;AUSTRALIA;5;0;2;0;0;2;0
Deveraux Peters;21/09/2001;ALA;AUSTRALIA;24;1;8;0;0;12;0
Deveraux Peters;04/12/2001;ALA;AUSTRALIA;22;0;8;0;0;6;0
Deveraux Peters;07/12/2001;ALA;AUSTRALIA;22;2;3;0;1;6;0
Deveraux Peters;09/12/2001;ALA;AUSTRALIA;27;2;2;0;2;2;0
Deveraux Peters;11/12/2001;ALA;AUSTRALIA;19;2;3;0;1;2;0
Deveraux Peters;14/12/2001;ALA;AUSTRALIA;26;2;11;0;2;8;0
Deveraux Peters;17/12/2001;ALA;AUSTRALIA;24;0;11;0;0;10;0
Deveraux Peters;23/12/2001;ALA;AUSTRALIA;22;0;3;0;0;4;0
Deveraux Peters;26/12/2001;ALA;AUSTRALIA;19;2;4;0;2;4;0
Deveraux Peters;28/12/2001;ALA;AUSTRALIA;15;0;3;0;0;2;0
Deveraux Peters;01/01/2002;ALA;AUSTRALIA;11;0;3;0;0;0;0
Deveraux Peters;13/03/2002;ALA;AUSTRALIA;10;0;2;0;0;4;0
Deveraux Peters;16/03/2002;ALA;AUSTRALIA;14;0;3;0;0;0;0
Deveraux Peters;18/03/2002;ALA;AUSTRALIA;17;0;4;0;0;4;0
Deveraux Peters;20/03/2002;ALA;AUSTRALIA;21;0;6;0;0;2;0
Deveraux Peters;23/03/2002;ALA;AUSTRALIA;14;0;4;0;0;2;0
Deveraux Peters;26/03/2002;ALA;AUSTRALIA;28;2;7;0;2;6;0
Deveraux Peters;27/03/2002;ALA;AUSTRALIA;22;0;6;0;0;6;0
Alysha Clark;31/05/2001;BASE;FILIPINAS;18;2;3;0;1;6;0
Alysha Clark;01/06/2001;BASE;FILIPINAS;15;1;6;1;1;6;3
Alysha Clark;07/06/2001;BASE;FILIPINAS;17;0;5;3;0;4;3
Alysha Clark;08/06/2001;BASE;FILIPINAS;15;1;4;3;1;4;3
Alysha Clark;11/06/2001;BASE;FILIPINAS;9;0;0;0;0;0;0
Alysha Clark;14/06/2001;BASE;FILIPINAS;18;0;4;2;0;2;0
Alysha Clark;24/08/2001;BASE;FILIPINAS;18;0;5;3;0;6;6
Alysha Clark;26/08/2001;BASE;FILIPINAS;19;0;4;1;0;2;0
Alysha Clark;29/08/2001;BASE;FILIPINAS;16;0;5;1;0;8;0
Alysha Clark;02/09/2001;BASE;FILIPINAS;15;2;3;3;1;2;3
Alysha Clark;03/09/2001;BASE;FILIPINAS;14;0;2;1;0;2;0
Alysha Clark;05/09/2001;BASE;FILIPINAS;19;0;3;1;0;4;0
Alysha Clark;07/09/2001;BASE;FILIPINAS;20;0;3;2;0;2;0
Alysha Clark;11/09/2001;BASE;FILIPINAS;27;1;4;2;0;4;0
Alysha Clark;14/09/2001;BASE;FILIPINAS;19;0;4;0;0;4;0
Alysha Clark;16/09/2001;BASE;FILIPINAS;7;0;2;2;0;2;3
Alysha Clark;19/09/2001;BASE;FILIPINAS;25;4;2;1;4;0;0
Alysha Clark;21/09/2001;BASE;FILIPINAS;19;2;4;3;1;4;6
Alysha Clark;04/12/2001;BASE;FILIPINAS;20;0;7;1;0;6;0
Alysha Clark;06/12/2001;BASE;FILIPINAS;17;2;2;2;2;2;3
Alysha Clark;10/12/2001;BASE;FILIPINAS;21;0;6;3;0;2;0
Alysha Clark;12/12/2001;BASE;FILIPINAS;21;0;5;3;0;6;3
Alysha Clark;14/12/2001;BASE;FILIPINAS;18;0;3;1;0;2;0
Alysha Clark;16/12/2001;BASE;FILIPINAS;27;0;6;2;0;6;0
Alysha Clark;23/12/2001;BASE;FILIPINAS;16;0;2;1;0;2;0
Alysha Clark;25/12/2001;BASE;FILIPINAS;11;0;5;3;0;2;0
Alysha Clark;27/12/2001;BASE;FILIPINAS;6;0;1;1;0;0;0
Alysha Clark;30/12/2001;BASE;FILIPINAS;9;2;0;0;2;0;0
Alysha Clark;01/01/2002;BASE;FILIPINAS;4;1;2;1;0;2;0
Alysha Clark;14/03/2002;BASE;FILIPINAS;9;1;3;2;1;4;3
Alysha Clark;18/03/2002;BASE;FILIPINAS;13;2;4;2;1;4;0
Alysha Clark;21/03/2002;BASE;FILIPINAS;20;2;3;1;1;2;0
Alysha Clark;26/03/2002;BASE;FILIPINAS;22;0;8;4;0;6;3
Alysha Clark;28/03/2002;BASE;FILIPINAS;16;0;5;1;0;4;3
Tianna Hawkins;31/05/2001;PIVOT;NIGERIA;9;0;3;0;0;4;0
Tianna Hawkins;07/06/2001;PIVOT;NIGERIA;16;4;4;1;4;6;3
Tianna Hawkins;08/06/2001;PIVOT;NIGERIA;5;0;1;0;0;0;0
Tianna Hawkins;14/06/2001;PIVOT;NIGERIA;15;0;4;0;0;4;0
Tianna Hawkins;24/08/2001;PIVOT;NIGERIA;13;4;4;1;3;2;0
Tianna Hawkins;28/08/2001;PIVOT;NIGERIA;16;0;5;0;0;6;0
Tianna Hawkins;29/08/2001;PIVOT;NIGERIA;9;0;5;0;0;6;0
Tianna Hawkins;31/08/2001;PIVOT;NIGERIA;9;4;1;0;4;0;0
Tianna Hawkins;02/09/2001;PIVOT;NIGERIA;14;0;3;0;0;6;0
Tianna Hawkins;05/09/2001;PIVOT;NIGERIA;12;0;8;0;0;10;0
Tianna Hawkins;07/09/2001;PIVOT;NIGERIA;13;0;5;1;0;4;0
Tianna Hawkins;10/09/2001;PIVOT;NIGERIA;8;0;6;1;0;6;0
Tianna Hawkins;12/09/2001;PIVOT;NIGERIA;3;0;0;0;0;0;0
Tianna Hawkins;14/09/2001;PIVOT;NIGERIA;12;0;3;0;0;6;0
Tianna Hawkins;16/09/2001;PIVOT;NIGERIA;12;0;4;1;0;6;3
Tianna Hawkins;19/09/2001;PIVOT;NIGERIA;9;0;2;0;0;0;0
Tianna Hawkins;21/09/2001;PIVOT;NIGERIA;13;4;2;0;3;2;0
Tianna Hawkins;03/12/2001;PIVOT;NIGERIA;10;0;2;1;0;2;0
Tianna Hawkins;06/12/2001;PIVOT;NIGERIA;13;0;6;1;0;8;0
Tianna Hawkins;10/12/2001;PIVOT;NIGERIA;9;0;1;0;0;2;0
Tianna Hawkins;13/12/2001;PIVOT;NIGERIA;6;0;0;0;0;0;0
Tianna Hawkins;16/12/2001;PIVOT;NIGERIA;12;1;3;0;0;4;0
Tianna Hawkins;18/12/2001;PIVOT;NIGERIA;11;2;1;1;2;0;0
Tianna Hawkins;24/12/2001;PIVOT;NIGERIA;11;2;4;0;2;4;0
Tianna Hawkins;26/12/2001;PIVOT;NIGERIA;11;4;5;1;2;2;3
Tianna Hawkins;28/12/2001;PIVOT;NIGERIA;10;0;4;0;0;4;0
Tianna Hawkins;30/12/2001;PIVOT;NIGERIA;5;0;1;1;0;0;0
Tianna Hawkins;14/03/2002;PIVOT;NIGERIA;9;0;3;1;0;0;0
Tianna Hawkins;16/03/2002;PIVOT;NIGERIA;18;2;9;4;0;6;3
Tianna Hawkins;19/03/2002;PIVOT;NIGERIA;8;0;3;0;0;0;0
Tianna Hawkins;21/03/2002;PIVOT;NIGERIA;6;0;2;0;0;0;0
Tianna Hawkins;24/03/2002;PIVOT;NIGERIA;8;2;3;0;1;2;0
Tianna Hawkins;26/03/2002;PIVOT;NIGERIA;11;0;5;0;0;4;0
Tianna Hawkins;27/03/2002;PIVOT;NIGERIA;17;3;7;2;2;8;3
Aneika Henry;31/05/2001;PIVOT;USA;7;0;1;0;0;0;0
Aneika Henry;01/06/2001;PIVOT;USA;12;1;5;0;1;8;0
Aneika Henry;08/06/2001;PIVOT;USA;9;2;2;0;2;4;0
Aneika Henry;09/06/2001;PIVOT;USA;16;2;3;0;1;4;0
Aneika Henry;14/06/2001;PIVOT;USA;5;0;1;0;0;0;0
Aneika Henry;24/08/2001;PIVOT;USA;20;0;4;0;0;2;0
Aneika Henry;26/08/2001;PIVOT;USA;14;2;4;0;1;4;0
Aneika Henry;30/08/2001;PIVOT;USA;8;0;2;0;0;2;0
Aneika Henry;05/09/2001;PIVOT;USA;6;0;3;0;0;2;0
Aneika Henry;07/09/2001;PIVOT;USA;8;4;3;0;1;2;0
Aneika Henry;10/09/2001;PIVOT;USA;18;0;6;0;0;8;0
Aneika Henry;12/09/2001;PIVOT;USA;17;2;6;0;2;8;0
Aneika Henry;14/09/2001;PIVOT;USA;4;6;1;0;4;2;0
Aneika Henry;18/09/2001;PIVOT;USA;13;0;3;0;0;4;0
Aneika Henry;21/09/2001;PIVOT;USA;11;0;2;0;0;0;0
Aneika Henry;02/12/2001;PIVOT;USA;14;6;2;0;3;4;0
Aneika Henry;06/12/2001;PIVOT;USA;10;0;3;0;0;4;0
Aneika Henry;09/12/2001;PIVOT;USA;9;0;3;0;0;4;0
Aneika Henry;13/12/2001;PIVOT;USA;7;0;1;0;0;2;0
Aneika Henry;14/12/2001;PIVOT;USA;4;0;2;0;0;2;0
Aneika Henry;17/12/2001;PIVOT;USA;8;0;3;0;0;2;0
Aneika Henry;23/12/2001;PIVOT;USA;6;0;0;0;0;0;0
Aneika Henry;26/12/2001;PIVOT;USA;14;1;7;0;1;8;0
Aneika Henry;28/12/2001;PIVOT;USA;13;1;4;0;1;4;0
Aneika Henry;30/12/2001;PIVOT;USA;17;0;5;0;0;10;0
